Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,25.0,0.0,5.0,-12.5,21.651,5.0,-12.5,-21.651,5.0
2,3_point_circle_2,75.0,0.0,5.0,-37.5,64.952,5.0,-37.5,-64.952,5.0
