Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,12.0,0.0,11.0,-6.0,10.392,11.0,-6.0,-10.392,11.0
2,3_point_circle_2,18.0,-0.0,5.0,-9.0,15.588,5.0,-9.0,-15.588,5.0
