Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,65.0,0.0,5.0,-32.5,56.292,5.0,-32.5,-56.292,5.0
2,3_point_arc_1,39.538,96.268,5.0,38.83,66.771,5.0,51.235,40.0,5.0
3,3_point_arc_2,39.538,63.732,5.0,0.0,75.0,5.0,-39.538,63.732,5.0
4,3_point_arc_3,-51.235,40.0,5.0,-38.83,66.771,5.0,-39.538,96.268,5.0
5,3_point_arc_4,-39.538,96.268,5.0,-0.0,85.0,5.0,39.538,96.268,5.0
