Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,-30.2,73.5,10.0,-27.65,72.028,10.0,-27.65,74.972,10.0
2,3_point_circle_2,-30.2,86.5,10.0,-27.65,85.028,10.0,-27.65,87.972,10.0
3,3_point_circle_3,26.8,86.5,10.0,29.35,85.028,10.0,29.35,87.972,10.0
4,3_point_circle_4,26.8,73.5,10.0,29.35,72.028,10.0,29.35,74.972,10.0
