Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,-35.669,94.025,8.5,-33.685,92.99,8.5,NA,NA,NA
2,Line,-33.685,92.99,8.5,-32.269,92.297,8.5,NA,NA,NA
3,Line,-32.269,92.297,8.5,-30.838,91.633,8.5,NA,NA,NA
4,Line,-30.838,91.633,8.5,-29.394,91.0,8.5,NA,NA,NA
5,Line,-29.394,91.0,8.5,-28.478,90.598,8.5,NA,NA,NA
6,Line,-28.478,90.598,8.5,-35.669,90.598,8.5,NA,NA,NA
7,Line,-35.669,90.598,8.5,-35.669,94.025,8.5,NA,NA,NA
