Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,-2.901,209.7,20.5,2.901,209.7,20.5,NA,NA,NA
2,Line,-2.901,210.0,20.5,-2.901,209.7,20.5,NA,NA,NA
3,Line,-2.901,210.0,20.5,-2.901,216.675,20.5,NA,NA,NA
4,Line,-2.901,216.675,20.5,0.0,218.35,20.5,NA,NA,NA
5,Line,0.0,218.35,20.5,2.901,216.675,20.5,NA,NA,NA
6,Line,2.901,210.0,20.5,2.901,216.675,20.5,NA,NA,NA
7,Line,2.901,210.0,20.5,2.901,209.7,20.5,NA,NA,NA
