Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,1.7,30.0,2.0,-0.85,31.472,2.0,-0.85,28.528,2.0
2,3_point_circle_2,2.95,30.0,2.0,-1.475,32.555,2.0,-1.475,27.445,2.0
