Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,62.5,0.0,32.0,-31.25,54.127,32.0,-31.25,-54.127,32.0
2,3_point_arc_1,37.996,52.738,32.0,0.0,65.0,32.0,-37.996,52.738,32.0
3,3_point_arc_2,-40.353,47.727,32.0,-33.041,71.075,32.0,-34.21,95.512,32.0
4,3_point_arc_3,-34.21,95.512,32.0,0.0,87.0,32.0,34.21,95.512,32.0
5,3_point_arc_4,34.21,95.512,32.0,33.041,71.075,32.0,40.353,47.727,32.0
