Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,49.0,160.0,32.0,-24.5,202.435,32.0,-24.5,117.565,32.0
2,3_point_arc_1,39.538,63.732,32.0,0.0,75.0,32.0,-39.538,63.732,32.0
3,3_point_arc_2,39.538,63.732,32.0,38.83,93.229,32.0,51.235,120.0,32.0
4,3_point_arc_3,51.235,120.0,32.0,0.0,225.0,32.0,-51.235,120.0,32.0
5,3_point_arc_4,-51.235,120.0,32.0,-38.83,93.229,32.0,-39.538,63.732,32.0
