Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,5.0,219.791,25.0,5.0,220.391,25.0,NA,NA,NA
2,Line,5.0,210.0,25.0,5.0,219.791,25.0,NA,NA,NA
3,Line,-5.0,210.0,25.0,5.0,210.0,25.0,NA,NA,NA
4,Line,-5.0,210.0,25.0,-5.0,219.791,25.0,NA,NA,NA
5,Line,-5.0,219.791,25.0,-5.0,220.391,25.0,NA,NA,NA
6,3_point_circle_1,1.7,215.0,25.0,-0.85,216.472,25.0,-0.85,213.528,25.0
7,3_point_arc_1,-5.0,220.391,25.0,0.0,220.6,25.0,5.0,220.391,25.0
